timestamp,roll,pitch,yaw,date
52168000,0.038065776,-0.56048095,-1.4898381,1970-01-01 00:00:52.168000
52216000,0.039356507,-0.56222296,-1.4926885,1970-01-01 00:00:52.216000
52268000,0.041286655,-0.5621409,-1.4920135,1970-01-01 00:00:52.268000
52320000,0.044564206,-0.562891,-1.4917464,1970-01-01 00:00:52.320000
52372000,0.045676354,-0.5625758,-1.4918146,1970-01-01 00:00:52.372000
52432000,0.044386152,-0.5553708,-1.4920639,1970-01-01 00:00:52.432000
52484000,0.049351502,-0.55302185,-1.4934406,1970-01-01 00:00:52.484000
52532000,0.048820306,-0.54775536,-1.4915817,1970-01-01 00:00:52.532000
52584000,0.048972838,-0.5437401,-1.4920301,1970-01-01 00:00:52.584000
52636000,0.050918322,-0.5413981,-1.49148,1970-01-01 00:00:52.636000
52692000,0.05019994,-0.5405243,-1.4898931,1970-01-01 00:00:52.692000
52740000,0.049276333,-0.5416782,-1.4892405,1970-01-01 00:00:52.740000
52796000,0.046683744,-0.53818166,-1.489802,1970-01-01 00:00:52.796000
52848000,0.05066533,-0.54139733,-1.490618,1970-01-01 00:00:52.848000
52896000,0.046418257,-0.5405711,-1.4880288,1970-01-01 00:00:52.896000
52948000,0.04828152,-0.5428485,-1.4894912,1970-01-01 00:00:52.948000
53004000,0.049107198,-0.5456792,-1.4882154,1970-01-01 00:00:53.400000
53056000,0.04843623,-0.55064607,-1.4880315,1970-01-01 00:00:53.560000
53104000,0.046565786,-0.5520171,-1.4871554,1970-01-01 00:00:53.104000
53156000,0.046930574,-0.55142415,-1.4889575,1970-01-01 00:00:53.156000
53208000,0.048426546,-0.5548556,-1.4870228,1970-01-01 00:00:53.208000
53260000,0.044495758,-0.55221564,-1.4859734,1970-01-01 00:00:53.260000
53316000,0.0487385,-0.552765,-1.4870615,1970-01-01 00:00:53.316000
53368000,0.048093263,-0.5523474,-1.4852161,1970-01-01 00:00:53.368000
53416000,0.047093324,-0.5519254,-1.4857817,1970-01-01 00:00:53.416000
53468000,0.04677462,-0.54798317,-1.4846712,1970-01-01 00:00:53.468000
53524000,0.047333345,-0.5450315,-1.4855514,1970-01-01 00:00:53.524000
53576000,0.04704961,-0.5452875,-1.4837844,1970-01-01 00:00:53.576000
53628000,0.044052627,-0.5415017,-1.4832263,1970-01-01 00:00:53.628000
53680000,0.04933824,-0.5416976,-1.4830071,1970-01-01 00:00:53.680000
53728000,0.043429878,-0.5418261,-1.4820052,1970-01-01 00:00:53.728000
53784000,0.04397383,-0.54060733,-1.4824653,1970-01-01 00:00:53.784000
53836000,0.043355983,-0.53860843,-1.4820886,1970-01-01 00:00:53.836000
53888000,0.04283036,-0.5388208,-1.4821712,1970-01-01 00:00:53.888000
53936000,0.04031012,-0.5401577,-1.4810138,1970-01-01 00:00:53.936000
53992000,0.040951785,-0.5393815,-1.4808152,1970-01-01 00:00:53.992000
54044000,0.043136578,-0.5421405,-1.4795681,1970-01-01 00:00:54.440000
54096000,0.035912916,-0.54191726,-1.4796691,1970-01-01 00:00:54.960000
54144000,0.039241932,-0.5409217,-1.4811676,1970-01-01 00:00:54.144000
54200000,0.03724917,-0.53941286,-1.4806529,1970-01-01 00:00:54.200000
54248000,0.03599067,-0.5388848,-1.4796603,1970-01-01 00:00:54.248000
54304000,0.034114074,-0.5388699,-1.4794929,1970-01-01 00:00:54.304000
54352000,0.039219737,-0.5375473,-1.4797809,1970-01-01 00:00:54.352000
54404000,0.03649958,-0.5384381,-1.4787492,1970-01-01 00:00:54.404000
54460000,0.03305763,-0.5346409,-1.4788543,1970-01-01 00:00:54.460000
54508000,0.03744967,-0.5345063,-1.4795538,1970-01-01 00:00:54.508000
54560000,0.034413885,-0.53261876,-1.4778157,1970-01-01 00:00:54.560000
54616000,0.035220064,-0.5319978,-1.4785687,1970-01-01 00:00:54.616000
54668000,0.035119705,-0.53277314,-1.4789715,1970-01-01 00:00:54.668000
54716000,0.039240703,-0.5334052,-1.4784788,1970-01-01 00:00:54.716000
54772000,0.034692604,-0.5345157,-1.4776884,1970-01-01 00:00:54.772000
54820000,0.034409307,-0.5312973,-1.4778079,1970-01-01 00:00:54.820000
54872000,0.034818854,-0.5338601,-1.4778293,1970-01-01 00:00:54.872000
54924000,0.031705495,-0.530787,-1.4774532,1970-01-01 00:00:54.924000
54980000,0.03205854,-0.53202033,-1.4778643,1970-01-01 00:00:54.980000
55032000,0.032336485,-0.5329003,-1.4776436,1970-01-01 00:00:55.320000
55084000,0.03327712,-0.5339207,-1.4774933,1970-01-01 00:00:55.840000
55136000,0.028592704,-0.5332638,-1.4770659,1970-01-01 00:00:55.136000
55184000,0.03223213,-0.5321555,-1.4778864,1970-01-01 00:00:55.184000
55236000,0.030161276,-0.5335029,-1.4765496,1970-01-01 00:00:55.236000
55292000,0.03029661,-0.52994365,-1.4774143,1970-01-01 00:00:55.292000
55340000,0.032942075,-0.533649,-1.477279,1970-01-01 00:00:55.340000
55392000,0.031440496,-0.5328902,-1.4757179,1970-01-01 00:00:55.392000
55444000,0.03038675,-0.53401524,-1.4764484,1970-01-01 00:00:55.444000
55500000,0.029552352,-0.5305517,-1.4769809,1970-01-01 00:00:55.500000
55548000,0.030943494,-0.5317992,-1.4770027,1970-01-01 00:00:55.548000
55600000,0.02746183,-0.52919126,-1.4755507,1970-01-01 00:00:55.600000
55656000,0.030060707,-0.52617157,-1.4771978,1970-01-01 00:00:55.656000
55708000,0.031002467,-0.5298464,-1.476305,1970-01-01 00:00:55.708000
55760000,0.027074432,-0.52779794,-1.4747617,1970-01-01 00:00:55.760000
55808000,0.029490503,-0.52812636,-1.4761817,1970-01-01 00:00:55.808000
55864000,0.028977007,-0.5254315,-1.4755181,1970-01-01 00:00:55.864000
55916000,0.028900418,-0.528695,-1.4764694,1970-01-01 00:00:55.916000
55964000,0.028491579,-0.525532,-1.475522,1970-01-01 00:00:55.964000
56016000,0.03217113,-0.5275718,-1.4759799,1970-01-01 00:00:56.160000
56068000,0.027782416,-0.52864945,-1.4733263,1970-01-01 00:00:56.680000
56124000,0.02709521,-0.5267979,-1.4742386,1970-01-01 00:00:56.124000
56172000,0.030427745,-0.5269289,-1.4749416,1970-01-01 00:00:56.172000
56228000,0.02761025,-0.5257378,-1.4746501,1970-01-01 00:00:56.228000
56276000,0.028743742,-0.52766204,-1.4754837,1970-01-01 00:00:56.276000
56332000,0.029414391,-0.5252981,-1.4741023,1970-01-01 00:00:56.332000
56380000,0.030258417,-0.5296117,-1.4740574,1970-01-01 00:00:56.380000
56432000,0.024922226,-0.52714276,-1.4732648,1970-01-01 00:00:56.432000
56484000,0.029030517,-0.52636445,-1.4750209,1970-01-01 00:00:56.484000
56536000,0.027119279,-0.5256444,-1.4734939,1970-01-01 00:00:56.536000
56592000,0.023220008,-0.52497536,-1.474048,1970-01-01 00:00:56.592000
56644000,0.026691485,-0.5265449,-1.4737138,1970-01-01 00:00:56.644000
56692000,0.027618883,-0.52649415,-1.4731414,1970-01-01 00:00:56.692000
56744000,0.026947362,-0.5289736,-1.4741637,1970-01-01 00:00:56.744000
56804000,0.024768403,-0.52713954,-1.473278,1970-01-01 00:00:56.804000
56856000,0.030808873,-0.52795756,-1.474433,1970-01-01 00:00:56.856000
56904000,0.028265458,-0.52691174,-1.4735751,1970-01-01 00:00:56.904000
56960000,0.027709149,-0.5269449,-1.4742777,1970-01-01 00:00:56.960000
57008000,0.03299654,-0.5281924,-1.4734261,1970-01-01 00:00:57.800000
57060000,0.031292077,-0.52841717,-1.4731688,1970-01-01 00:00:57.600000
57112000,0.029498922,-0.52841073,-1.474054,1970-01-01 00:00:57.112000
57164000,0.028612476,-0.52630967,-1.473845,1970-01-01 00:00:57.164000
57216000,0.032943994,-0.52821124,-1.4729879,1970-01-01 00:00:57.216000
57268000,0.02700875,-0.5255852,-1.4734585,1970-01-01 00:00:57.268000
57324000,0.029756917,-0.52658576,-1.4737089,1970-01-01 00:00:57.324000
57376000,0.031074885,-0.52835304,-1.4726285,1970-01-01 00:00:57.376000
57424000,0.028111998,-0.52933323,-1.4736342,1970-01-01 00:00:57.424000
57476000,0.02754921,-0.5288266,-1.4744798,1970-01-01 00:00:57.476000
57528000,0.02944421,-0.52921295,-1.4734358,1970-01-01 00:00:57.528000
57584000,0.031107817,-0.5306966,-1.4723405,1970-01-01 00:00:57.584000
57636000,0.028316144,-0.5281443,-1.4740398,1970-01-01 00:00:57.636000
57684000,0.033552866,-0.53034306,-1.4735154,1970-01-01 00:00:57.684000
57736000,0.029093882,-0.5308732,-1.4731631,1970-01-01 00:00:57.736000
57788000,0.02939659,-0.53056365,-1.473598,1970-01-01 00:00:57.788000
57840000,0.029627172,-0.5301062,-1.4737501,1970-01-01 00:00:57.840000
57896000,0.0325468,-0.53098387,-1.4728354,1970-01-01 00:00:57.896000
57944000,0.03049214,-0.53039944,-1.4719102,1970-01-01 00:00:57.944000
57996000,0.032436606,-0.52913976,-1.4740528,1970-01-01 00:00:57.996000
58048000,0.032888256,-0.5317065,-1.4733257,1970-01-01 00:00:58.480000
58100000,0.028169844,-0.53026855,-1.4727155,1970-01-01 00:00:58.100000
58156000,0.031571407,-0.5299833,-1.4731308,1970-01-01 00:00:58.156000
58208000,0.030833848,-0.5301536,-1.4730364,1970-01-01 00:00:58.208000
58256000,0.03364617,-0.53048444,-1.4728417,1970-01-01 00:00:58.256000
58308000,0.030686317,-0.5293054,-1.4721853,1970-01-01 00:00:58.308000
58360000,0.033473324,-0.5297687,-1.4738448,1970-01-01 00:00:58.360000
58412000,0.02919106,-0.53182983,-1.4721034,1970-01-01 00:00:58.412000
58468000,0.02664723,-0.5294183,-1.4716719,1970-01-01 00:00:58.468000
58516000,0.032008655,-0.53037107,-1.4729015,1970-01-01 00:00:58.516000
58568000,0.028001333,-0.531026,-1.4716303,1970-01-01 00:00:58.568000
58624000,0.029639738,-0.5312587,-1.4718082,1970-01-01 00:00:58.624000
58672000,0.028158057,-0.53183615,-1.4716512,1970-01-01 00:00:58.672000
58724000,0.029544052,-0.5334612,-1.4720297,1970-01-01 00:00:58.724000
58780000,0.026600957,-0.53535485,-1.4721828,1970-01-01 00:00:58.780000
58828000,0.030775229,-0.5322422,-1.4717294,1970-01-01 00:00:58.828000
58880000,0.031546623,-0.5358523,-1.4716973,1970-01-01 00:00:58.880000
58936000,0.027588498,-0.5338722,-1.4708648,1970-01-01 00:00:58.936000
58984000,0.03127508,-0.53352654,-1.4715534,1970-01-01 00:00:58.984000
59036000,0.03060574,-0.5326047,-1.4714428,1970-01-01 00:00:59.360000
59088000,0.029779863,-0.5326214,-1.4719567,1970-01-01 00:00:59.880000
59140000,0.029734489,-0.53202975,-1.4714264,1970-01-01 00:00:59.140000
59192000,0.034016192,-0.5305941,-1.4717271,1970-01-01 00:00:59.192000
59248000,0.029480433,-0.53350544,-1.4702629,1970-01-01 00:00:59.248000
59296000,0.027116168,-0.53010225,-1.4705395,1970-01-01 00:00:59.296000
59348000,0.030811066,-0.532088,-1.4714187,1970-01-01 00:00:59.348000
59400000,0.028173376,-0.530043,-1.4713407,1970-01-01 00:00:59.400000
59456000,0.028505746,-0.5315496,-1.472825,1970-01-01 00:00:59.456000
59508000,0.03013649,-0.5311318,-1.4706299,1970-01-01 00:00:59.508000
59560000,0.032600336,-0.53189445,-1.471331,1970-01-01 00:00:59.560000
59612000,0.028028557,-0.53410655,-1.470559,1970-01-01 00:00:59.612000
59660000,0.030815655,-0.53213215,-1.4715075,1970-01-01 00:00:59.660000
59712000,0.03233822,-0.5348866,-1.4707758,1970-01-01 00:00:59.712000
59764000,0.028792245,-0.5313841,-1.4712932,1970-01-01 00:00:59.764000
59820000,0.032136824,-0.53389704,-1.4726005,1970-01-01 00:00:59.820000
59868000,0.033538308,-0.53324187,-1.4699943,1970-01-01 00:00:59.868000
59920000,0.032179106,-0.53458583,-1.4712158,1970-01-01 00:00:59.920000
59972000,0.030529307,-0.53215575,-1.4713761,1970-01-01 00:00:59.972000
60028000,0.033720776,-0.532007,-1.4723535,1970-01-01 00:01:00.280000
60076000,0.031307098,-0.53281605,-1.4709389,1970-01-01 00:01:00.760000
60128000,0.02973346,-0.5301372,-1.4723073,1970-01-01 00:01:00.128000
60184000,0.033267837,-0.5341927,-1.4718027,1970-01-01 00:01:00.184000
60236000,0.031948913,-0.5331018,-1.470737,1970-01-01 00:01:00.236000
60284000,0.030950557,-0.53407705,-1.4728878,1970-01-01 00:01:00.284000
60340000,0.030312188,-0.531418,-1.4725664,1970-01-01 00:01:00.340000
60392000,0.032442912,-0.53358763,-1.4728122,1970-01-01 00:01:00.392000
60444000,0.028911648,-0.5322076,-1.471495,1970-01-01 00:01:00.444000
60492000,0.03098456,-0.532024,-1.4733144,1970-01-01 00:01:00.492000
60548000,0.032631185,-0.53550494,-1.4714236,1970-01-01 00:01:00.548000
60600000,0.029279055,-0.5340214,-1.4714243,1970-01-01 00:01:00.600000
60652000,0.03143298,-0.5342721,-1.4736881,1970-01-01 00:01:00.652000
60704000,0.03024943,-0.5325191,-1.4736212,1970-01-01 00:01:00.704000
60756000,0.030634543,-0.5352157,-1.4728028,1970-01-01 00:01:00.756000
60804000,0.029382944,-0.53225446,-1.4727249,1970-01-01 00:01:00.804000
60860000,0.031754877,-0.53440344,-1.4733971,1970-01-01 00:01:00.860000
60908000,0.029904936,-0.5358741,-1.4723841,1970-01-01 00:01:00.908000
60960000,0.027919795,-0.5332179,-1.4740494,1970-01-01 00:01:00.960000
61012000,0.030993825,-0.532808,-1.4742029,1970-01-01 00:01:01.120000
61064000,0.026939403,-0.5318812,-1.4730583,1970-01-01 00:01:01.640000
61116000,0.029035326,-0.53231573,-1.4728984,1970-01-01 00:01:01.116000
61168000,0.029277254,-0.5306215,-1.4737277,1970-01-01 00:01:01.168000
61224000,0.030623132,-0.5338885,-1.4734204,1970-01-01 00:01:01.224000
61272000,0.025753392,-0.5328732,-1.4728966,1970-01-01 00:01:01.272000
61328000,0.028921967,-0.53187096,-1.4741395,1970-01-01 00:01:01.328000
61376000,0.02895846,-0.5326647,-1.4732438,1970-01-01 00:01:01.376000
61428000,0.026632693,-0.53225815,-1.4732713,1970-01-01 00:01:01.428000
61480000,0.030801283,-0.5328225,-1.4726696,1970-01-01 00:01:01.480000
61536000,0.029181885,-0.5329231,-1.4734612,1970-01-01 00:01:01.536000
61588000,0.028815208,-0.5351331,-1.4739871,1970-01-01 00:01:01.588000
61636000,0.025245886,-0.5332188,-1.4735615,1970-01-01 00:01:01.636000
61687999,0.030580472,-0.53310716,-1.4742347,1970-01-01 00:01:01.687999
61740000,0.026142456,-0.5337879,-1.4740752,1970-01-01 00:01:01.740000
61791999,0.027825586,-0.5323434,-1.4737036,1970-01-01 00:01:01.791999
61848000,0.031766597,-0.5335512,-1.4741199,1970-01-01 00:01:01.848000
61900000,0.026450554,-0.5334854,-1.4742519,1970-01-01 00:01:01.900000
61948000,0.026015485,-0.5336462,-1.4743532,1970-01-01 00:01:01.948000
61999999,0.026211554,-0.53146785,-1.4739108,1970-01-01 00:01:01.999999
62052000,0.030656597,-0.53185725,-1.4741987,1970-01-01 00:01:02.520000
62103999,0.025864614,-0.5315764,-1.4746357,1970-01-01 00:01:02.103999
62160000,0.03083167,-0.5304775,-1.4752681,1970-01-01 00:01:02.160000
62208000,0.029619511,-0.533335,-1.4737414,1970-01-01 00:01:02.208000
62264000,0.026983872,-0.53233284,-1.474446,1970-01-01 00:01:02.264000
62320000,0.029104514,-0.5332341,-1.4754252,1970-01-01 00:01:02.320000
62368000,0.030333748,-0.5314604,-1.4747698,1970-01-01 00:01:02.368000
62424000,0.031435844,-0.53191626,-1.4744282,1970-01-01 00:01:02.424000
62476000,0.02582086,-0.53172874,-1.4747108,1970-01-01 00:01:02.476000
62523999,0.030764667,-0.5327561,-1.4755121,1970-01-01 00:01:02.523999
62576000,0.025602777,-0.53437287,-1.4743646,1970-01-01 00:01:02.576000
62632000,0.02469302,-0.53182733,-1.474598,1970-01-01 00:01:02.632000
62680000,0.027182912,-0.53436005,-1.4763986,1970-01-01 00:01:02.680000
62731999,0.028003084,-0.53241813,-1.4748901,1970-01-01 00:01:02.731999
62788000,0.027326692,-0.53381336,-1.4752753,1970-01-01 00:01:02.788000
62836000,0.026379637,-0.5321971,-1.4753233,1970-01-01 00:01:02.836000
62892000,0.030514017,-0.53509986,-1.4762267,1970-01-01 00:01:02.892000
62940000,0.02535459,-0.5350838,-1.4749469,1970-01-01 00:01:02.940000
62992000,0.028293634,-0.5331254,-1.4764824,1970-01-01 00:01:02.992000
63044000,0.02894766,-0.5350301,-1.4764609,1970-01-01 00:01:03.440000
63100000,0.0278658,-0.5323342,-1.4759341,1970-01-01 00:01:03.100000
63148000,0.026759068,-0.5336743,-1.4764769,1970-01-01 00:01:03.148000
63200000,0.0274682,-0.53263736,-1.4764942,1970-01-01 00:01:03.200000
63255999,0.028324546,-0.53647727,-1.477112,1970-01-01 00:01:03.255999
63308000,0.026360817,-0.53294873,-1.4772294,1970-01-01 00:01:03.308000
63356000,0.030574644,-0.5342507,-1.4777725,1970-01-01 00:01:03.356000
63412000,0.027867563,-0.5365413,-1.4756227,1970-01-01 00:01:03.412000
63460000,0.027605813,-0.53497857,-1.4769963,1970-01-01 00:01:03.460000
63511999,0.028661272,-0.53684324,-1.4779452,1970-01-01 00:01:03.511999
63568000,0.027537875,-0.5360796,-1.4777788,1970-01-01 00:01:03.568000
63615999,0.026780138,-0.5377526,-1.4780761,1970-01-01 00:01:03.615999
63672000,0.027121212,-0.53359884,-1.4782485,1970-01-01 00:01:03.672000
63724000,0.029251141,-0.53617084,-1.4784122,1970-01-01 00:01:03.724000
63772000,0.025489548,-0.5349384,-1.4760865,1970-01-01 00:01:03.772000
63824000,0.028323634,-0.5337154,-1.4785123,1970-01-01 00:01:03.824000
63880000,0.028802922,-0.5341565,-1.4783206,1970-01-01 00:01:03.880000
63931999,0.025414996,-0.5327077,-1.4785689,1970-01-01 00:01:03.931999
63980000,0.028021837,-0.5322566,-1.478467,1970-01-01 00:01:03.980000
64035999,0.028114747,-0.5295245,-1.478124,1970-01-01 00:01:04.359990
64088000,0.028476236,-0.53360534,-1.4781216,1970-01-01 00:01:04.880000
64139999,0.02621894,-0.5311705,-1.4780687,1970-01-01 00:01:04.139999
64187999,0.030378252,-0.53302205,-1.4797027,1970-01-01 00:01:04.187999
64240000,0.025879655,-0.5327894,-1.4791183,1970-01-01 00:01:04.240000
64291999,0.024495117,-0.5324698,-1.4796193,1970-01-01 00:01:04.291999
64348000,0.029900856,-0.53286546,-1.4795598,1970-01-01 00:01:04.348000
64400000,0.027173322,-0.532073,-1.4791242,1970-01-01 00:01:04.400000
64448000,0.026708381,-0.5336025,-1.478848,1970-01-01 00:01:04.448000
64499999,0.02693283,-0.5309267,-1.4802,1970-01-01 00:01:04.499999
64556000,0.028297039,-0.53183544,-1.4805632,1970-01-01 00:01:04.556000
64608000,0.022221724,-0.5244932,-1.4797993,1970-01-01 00:01:04.608000
64660000,0.025071485,-0.5147605,-1.4808758,1970-01-01 00:01:04.660000
64708000,0.02860986,-0.5011385,-1.4798138,1970-01-01 00:01:04.708000
64760000,0.024792055,-0.48101228,-1.4810177,1970-01-01 00:01:04.760000
64816000,0.025202507,-0.45548213,-1.4804914,1970-01-01 00:01:04.816000
64864000,0.028129457,-0.43200228,-1.4818056,1970-01-01 00:01:04.864000
64916000,0.026525605,-0.40961698,-1.48107,1970-01-01 00:01:04.916000
64972000,0.027210556,-0.38917783,-1.4811558,1970-01-01 00:01:04.972000
65024000,0.03515267,-0.38022813,-1.4810944,1970-01-01 00:01:05.240000
65072000,0.027586043,-0.3739625,-1.4819809,1970-01-01 00:01:05.720000
65124000,0.02883578,-0.37349397,-1.4819883,1970-01-01 00:01:05.124000
65176000,0.028872019,-0.37536854,-1.4823996,1970-01-01 00:01:05.176000
65232000,0.025414357,-0.38117072,-1.4819651,1970-01-01 00:01:05.232000
65280000,0.02451974,-0.38455063,-1.4841144,1970-01-01 00:01:05.280000
65332000,0.027213225,-0.39035496,-1.4851274,1970-01-01 00:01:05.332000
65384000,0.016583335,-0.3884196,-1.4851749,1970-01-01 00:01:05.384000
65440000,0.020724624,-0.38507944,-1.4865106,1970-01-01 00:01:05.440000
65492000,0.022164205,-0.3779232,-1.4863682,1970-01-01 00:01:05.492000
65540000,0.018885018,-0.36753017,-1.488639,1970-01-01 00:01:05.540000
65596000,0.016666615,-0.35556063,-1.4890065,1970-01-01 00:01:05.596000
65648000,0.020459494,-0.34357607,-1.4894726,1970-01-01 00:01:05.648000
65700000,0.015229325,-0.3300525,-1.4897302,1970-01-01 00:01:05.700000
65748000,0.021148616,-0.31897256,-1.4917241,1970-01-01 00:01:05.748000
65800000,0.017451556,-0.3093884,-1.4911503,1970-01-01 00:01:05.800000
65856000,0.011328154,-0.2945159,-1.4928703,1970-01-01 00:01:05.856000
65908000,0.018912446,-0.28654587,-1.494206,1970-01-01 00:01:05.908000
65956000,0.017041285,-0.27598256,-1.4948094,1970-01-01 00:01:05.956000
66012000,0.014118556,-0.26678,-1.4963337,1970-01-01 00:01:06.120000
66060000,0.015921397,-0.26014024,-1.4970579,1970-01-01 00:01:06.600000
66112000,0.015923453,-0.2512408,-1.4982097,1970-01-01 00:01:06.112000
66168000,0.012410172,-0.24259344,-1.4996499,1970-01-01 00:01:06.168000
66220000,0.0155993095,-0.2378985,-1.5010864,1970-01-01 00:01:06.220000
66272000,0.0075299297,-0.22761247,-1.5028577,1970-01-01 00:01:06.272000
66324000,0.013982916,-0.21980195,-1.504277,1970-01-01 00:01:06.324000
66376000,0.011020867,-0.21458481,-1.5051147,1970-01-01 00:01:06.376000
66424000,0.006713031,-0.20301083,-1.507731,1970-01-01 00:01:06.424000
66480000,0.010531003,-0.19682303,-1.5088964,1970-01-01 00:01:06.480000
66532000,0.009664701,-0.18533392,-1.5098132,1970-01-01 00:01:06.532000
66584000,0.003758976,-0.17889881,-1.5119207,1970-01-01 00:01:06.584000
66632000,0.008474963,-0.17086913,-1.5140263,1970-01-01 00:01:06.632000
66688000,0.0067149987,-0.1617561,-1.5162512,1970-01-01 00:01:06.688000
66736000,0.0019689158,-0.1571457,-1.5177653,1970-01-01 00:01:06.736000
66792000,0.0043745753,-0.15049735,-1.5198228,1970-01-01 00:01:06.792000
66840000,0.00077007513,-0.1407243,-1.5227298,1970-01-01 00:01:06.840000
66896000,0.002942889,-0.13780072,-1.5241954,1970-01-01 00:01:06.896000
66944000,-0.0023255695,-0.12976675,-1.5270878,1970-01-01 00:01:06.944000
67000000,0.0006368296,-0.12030629,-1.5294802,1970-01-01 00:01:07.000000
67052000,0.0014390716,-0.12526311,-1.5290971,1970-01-01 00:01:07.520000
67100000,-0.0051688594,-0.11661685,-1.531019,1970-01-01 00:01:07.100000
67152000,-0.0035158084,-0.122120626,-1.5355278,1970-01-01 00:01:07.152000
67204000,-0.01920192,-0.117331736,-1.5443289,1970-01-01 00:01:07.204000
67260000,-0.041338976,-0.115279146,-1.5615501,1970-01-01 00:01:07.260000
67312000,-0.059823338,-0.11281825,-1.5769368,1970-01-01 00:01:07.312000
67360000,-0.08828196,-0.10861993,-1.5965546,1970-01-01 00:01:07.360000
67412000,-0.11839332,-0.10817615,-1.6177347,1970-01-01 00:01:07.412000
67464000,-0.14832707,-0.10379777,-1.6418725,1970-01-01 00:01:07.464000
67520000,-0.18180682,-0.110778555,-1.6702489,1970-01-01 00:01:07.520000
67572000,-0.21193753,-0.11159645,-1.6991947,1970-01-01 00:01:07.572000
67624000,-0.2427016,-0.12021455,-1.7281917,1970-01-01 00:01:07.624000
67672000,-0.26354387,-0.12729862,-1.756939,1970-01-01 00:01:07.672000
67724000,-0.2957349,-0.13842304,-1.7880471,1970-01-01 00:01:07.724000
67780000,-0.31945008,-0.15403804,-1.8236803,1970-01-01 00:01:07.780000
67832000,-0.34329087,-0.16787538,-1.8582481,1970-01-01 00:01:07.832000
67880000,-0.36371827,-0.18220082,-1.8894507,1970-01-01 00:01:07.880000
67936000,-0.37333256,-0.20177859,-1.9299887,1970-01-01 00:01:07.936000
67988000,-0.3909851,-0.21811232,-1.9654719,1970-01-01 00:01:07.988000
68036000,-0.3885688,-0.23071037,-2.0024595,1970-01-01 00:01:08.360000
68088000,-0.3810238,-0.24640271,-2.040822,1970-01-01 00:01:08.880000
68140000,-0.38540757,-0.2533208,-2.0799232,1970-01-01 00:01:08.140000
68192000,-0.36811242,-0.2634136,-2.1231031,1970-01-01 00:01:08.192000
68244000,-0.35344255,-0.27227083,-2.1628106,1970-01-01 00:01:08.244000
68296000,-0.3517314,-0.27807182,-2.206533,1970-01-01 00:01:08.296000
68348000,-0.3286475,-0.2876796,-2.2489316,1970-01-01 00:01:08.348000
68400000,-0.3170649,-0.29453045,-2.2929184,1970-01-01 00:01:08.400000
68452000,-0.31345513,-0.30448925,-2.3350854,1970-01-01 00:01:08.452000
68504000,-0.29753792,-0.31726092,-2.3769312,1970-01-01 00:01:08.504000
68556000,-0.2976919,-0.33062148,-2.4192913,1970-01-01 00:01:08.556000
68608000,-0.29315552,-0.3499659,-2.4608274,1970-01-01 00:01:08.608000
68660000,-0.28760237,-0.37036356,-2.5026946,1970-01-01 00:01:08.660000
68716000,-0.2838389,-0.39246958,-2.5456605,1970-01-01 00:01:08.716000
68764000,-0.2775646,-0.41756022,-2.582868,1970-01-01 00:01:08.764000
68820000,-0.27003732,-0.43967,-2.6267705,1970-01-01 00:01:08.820000
68868000,-0.25637555,-0.45922917,-2.6655643,1970-01-01 00:01:08.868000
68920000,-0.24721994,-0.48108318,-2.7070358,1970-01-01 00:01:08.920000
68972000,-0.23345345,-0.4974848,-2.747809,1970-01-01 00:01:08.972000
69024000,-0.20787856,-0.5165518,-2.792626,1970-01-01 00:01:09.240000
69076000,-0.18817233,-0.52676857,-2.8317888,1970-01-01 00:01:09.760000
69128000,-0.16247398,-0.5344491,-2.8668022,1970-01-01 00:01:09.128000
69180000,-0.1309496,-0.53749645,-2.897572,1970-01-01 00:01:09.180000
69236000,-0.10057416,-0.53566104,-2.9272246,1970-01-01 00:01:09.236000
69284000,-0.074341536,-0.53783643,-2.9495053,1970-01-01 00:01:09.284000
69336000,-0.055725902,-0.52966124,-2.968662,1970-01-01 00:01:09.336000
69388000,-0.038248934,-0.5250591,-2.9866774,1970-01-01 00:01:09.388000
69444000,-0.019627273,-0.52073485,-3.0016766,1970-01-01 00:01:09.444000
69492000,-0.012378695,-0.5155058,-3.013389,1970-01-01 00:01:09.492000
69548000,-0.009035894,-0.51538867,-3.025533,1970-01-01 00:01:09.548000
69600000,-0.003971278,-0.5103056,-3.0339603,1970-01-01 00:01:09.600000
69648000,0.001271426,-0.51403064,-3.041429,1970-01-01 00:01:09.648000
69700000,0.00024240221,-0.51340264,-3.047649,1970-01-01 00:01:09.700000
69752000,0.0062513505,-0.51512754,-3.0543253,1970-01-01 00:01:09.752000
69808000,0.012041029,-0.5175698,-3.059195,1970-01-01 00:01:09.808000
69860000,0.011750072,-0.51583785,-3.0634632,1970-01-01 00:01:09.860000
69912000,0.015704488,-0.51887286,-3.0680506,1970-01-01 00:01:09.912000
69964000,0.02471786,-0.5184375,-3.0695105,1970-01-01 00:01:09.964000
70012000,0.026382303,-0.52630985,-3.0713625,1970-01-01 00:01:10.120000
70064000,0.028379677,-0.52712643,-3.0740955,1970-01-01 00:01:10.640000
70120000,0.037311528,-0.53331137,-3.0771523,1970-01-01 00:01:10.120000
70168000,0.035590377,-0.5383101,-3.075607,1970-01-01 00:01:10.168000
70220000,0.03546109,-0.54244494,-3.077329,1970-01-01 00:01:10.220000
70276000,0.038367596,-0.5489617,-3.078651,1970-01-01 00:01:10.276000
