timestamp,lat,lon,alt,date,ground speed,vel_n_m_s,vel_e_m_s,vertical speed
17460000,47.397751,8.5456074,488.542,1970-01-01 00:00:17.460000,0.06,0.07,0.01,-0.91999996
17668000,47.3977512,8.5456075,488.772,1970-01-01 00:00:17.668000,0.06,0.08,0.01,-1.29
17868000,47.3977513,8.5456075,489.041,1970-01-01 00:00:17.868000,0.049999997,0.04,0,-1.36
18072000,47.3977514,8.5456075,489.301,1970-01-01 00:00:18.720000,0.03,0.04,0.01,-1.3299999
18276000,47.3977514,8.5456076,489.591,1970-01-01 00:00:18.276000,0.02,0.03,0,-1.39
18480000,47.3977514,8.5456076,489.884,1970-01-01 00:00:18.480000,0,0.02,0,-1.41
18684000,47.3977515,8.5456076,490.175,1970-01-01 00:00:18.684000,0,-0.03,0,-1.4499999
18888000,47.3977514,8.5456076,490.464,1970-01-01 00:00:18.888000,0.01,0,0,-1.4699999
19092000,47.3977514,8.5456076,490.758,1970-01-01 00:00:19.920000,0.03,-0.01,0,-1.4
19296000,47.3977513,8.5456076,491.046,1970-01-01 00:00:19.296000,0.03,-0.02,-0.01,-1.4699999
19504000,47.3977512,8.5456075,491.34,1970-01-01 00:00:19.504000,0.03,-0.02,-0.01,-1.41
19704000,47.3977512,8.5456074,491.624,1970-01-01 00:00:19.704000,0.04,-0.04,-0.02,-1.4399999
19908000,47.3977511,8.5456074,491.921,1970-01-01 00:00:19.908000,0.04,-0.03,-0.04,-1.4399999
20112000,47.397751,8.5456073,492.218,1970-01-01 00:00:20.112000,0.049999997,-0.03,-0.02,-1.48
20316000,47.397751,8.5456072,492.527,1970-01-01 00:00:20.316000,0.049999997,-0.02,-0.01,-1.4599999
20520000,47.3977509,8.5456071,492.819,1970-01-01 00:00:20.520000,0.049999997,0,-0.03,-1.42
20724000,47.3977508,8.545607,493.106,1970-01-01 00:00:20.724000,0.04,-0.02,-0.02,-1.4599999
20928000,47.3977507,8.5456069,493.411,1970-01-01 00:00:20.928000,0.03,-0.02,-0.01,-1.4399999
21136000,47.3977507,8.5456068,493.713,1970-01-01 00:00:21.136000,0.03,-0.02,-0.01,-1.41
21336000,47.3977506,8.5456067,494.006,1970-01-01 00:00:21.336000,0.03,0,-0.01,-1.4599999
21540000,47.3977506,8.5456068,494.308,1970-01-01 00:00:21.540000,0.03,-0.049999997,-0.01,-1.42
21744000,47.3977505,8.5456068,494.613,1970-01-01 00:00:21.744000,0.03,-0.049999997,0,-1.51
21948000,47.3977505,8.5456068,494.915,1970-01-01 00:00:21.948000,0.03,-0.02,0,-1.54
22152000,47.3977504,8.5456067,495.211,1970-01-01 00:00:22.152000,0.02,-0.01,0,-1.5
22356000,47.3977504,8.5456067,495.519,1970-01-01 00:00:22.356000,0.01,-0.01,-0.03,-1.4699999
22560000,47.3977504,8.5456067,495.825,1970-01-01 00:00:22.560000,0,0,0,-1.4499999
22764000,47.3977504,8.5456067,496.145,1970-01-01 00:00:22.764000,0,0.01,0,-1.51
22968000,47.3977504,8.5456067,496.441,1970-01-01 00:00:22.968000,0,0.02,-0.03,-1.49
23172000,47.3977504,8.5456067,496.75,1970-01-01 00:00:23.172000,0,0,0.01,-1.5
23376000,47.3977504,8.5456067,497.065,1970-01-01 00:00:23.376000,0.01,0.01,0.02,-1.52
23580000,47.3977504,8.5456068,497.367,1970-01-01 00:00:23.580000,0,0,0.01,-1.5
23784000,47.3977504,8.5456068,497.665,1970-01-01 00:00:23.784000,0.01,0,0.02,-1.48
23988000,47.3977504,8.5456068,497.983,1970-01-01 00:00:23.988000,0,0,-0.01,-1.55
24192000,47.3977505,8.5456069,498.298,1970-01-01 00:00:24.192000,0.01,0,0.03,-1.54
24396000,47.3977505,8.545607,498.604,1970-01-01 00:00:24.396000,0,0,-0.01,-1.53
24600000,47.3977504,8.5456069,498.94,1970-01-01 00:00:24.600000,0,0,0,-1.79
24804000,47.3977504,8.5456069,499.333,1970-01-01 00:00:24.804000,0,0,-0.01,-2.1299999
25008000,47.3977504,8.5456068,499.835,1970-01-01 00:00:25.800000,0,0.01,0,-2.61
25212000,47.3977504,8.5456068,500.397,1970-01-01 00:00:25.212000,0,-0.01,0,-2.9299998
25416000,47.3977504,8.5456069,500.996,1970-01-01 00:00:25.416000,0.01,0.01,0,-2.98
25620000,47.3977505,8.5456069,501.602,1970-01-01 00:00:25.620000,0,0,0.01,-2.97
25824000,47.3977504,8.5456069,502.224,1970-01-01 00:00:25.824000,0.01,0,0.01,-2.96
26028000,47.3977504,8.545607,502.82,1970-01-01 00:00:26.280000,0,0,0,-2.97
26232000,47.3977504,8.545607,503.416,1970-01-01 00:00:26.232000,0.01,0.01,0.03,-2.96
26440000,47.3977504,8.545607,504.024,1970-01-01 00:00:26.440000,0,0,0,-2.97
26640000,47.3977504,8.545607,504.641,1970-01-01 00:00:26.640000,0.01,-0.01,0,-2.9199998
26844000,47.3977504,8.545607,505.261,1970-01-01 00:00:26.844000,0,0,-0.02,-2.99
27048000,47.3977503,8.545607,505.853,1970-01-01 00:00:27.480000,0.02,-0.03,-0.01,-2.99
27252000,47.3977503,8.5456069,506.457,1970-01-01 00:00:27.252000,0.01,-0.02,0,-2.96
27456000,47.3977503,8.5456068,507.08,1970-01-01 00:00:27.456000,0.02,-0.02,-0.04,-2.96
27660000,47.3977502,8.5456068,507.688,1970-01-01 00:00:27.660000,0.01,0.01,-0.02,-2.9299998
27864000,47.3977503,8.5456068,508.294,1970-01-01 00:00:27.864000,0.02,0,-0.03,-3
28068000,47.3977503,8.5456067,508.89,1970-01-01 00:00:28.680000,0.02,0,-0.04,-2.96
28272000,47.3977503,8.5456066,509.519,1970-01-01 00:00:28.272000,0.02,0,-0.01,-2.97
28476000,47.3977503,8.5456066,510.139,1970-01-01 00:00:28.476000,0.02,-0.01,-0.03,-2.99
28680000,47.3977503,8.5456065,510.732,1970-01-01 00:00:28.680000,0.02,0,-0.01,-2.98
28884000,47.3977502,8.5456064,511.339,1970-01-01 00:00:28.884000,0.02,-0.02,-0.01,-2.99
29088000,47.3977502,8.5456064,511.953,1970-01-01 00:00:29.880000,0.01,0,0,-2.8999999
29292000,47.3977502,8.5456063,512.525,1970-01-01 00:00:29.292000,0.02,0.02,-0.02,-2.6799998
29500000,47.3977502,8.5456063,513.047,1970-01-01 00:00:29.500000,0.02,0.01,-0.03,-2.47
29699999,47.3977503,8.5456062,513.538,1970-01-01 00:00:29.699999,0.02,0.02,-0.04,-2.28
29903999,47.3977502,8.5456062,513.982,1970-01-01 00:00:29.903999,0.02,0,-0.01,-2.1
30107999,47.3977502,8.545606,514.385,1970-01-01 00:00:30.107999,0.03,0,-0.04,-1.9
30312000,47.3977503,8.545606,514.746,1970-01-01 00:00:30.312000,0.02,0.01,-0.03,-1.73
30516000,47.3977503,8.545606,515.079,1970-01-01 00:00:30.516000,0.02,0.01,-0.02,-1.5799999
30720000,47.3977503,8.5456059,515.397,1970-01-01 00:00:30.720000,0.02,0,0,-1.42
30924000,47.3977504,8.5456058,515.667,1970-01-01 00:00:30.924000,0.02,-0.01,-0.03,-1.25
31128000,47.3977504,8.5456057,515.921,1970-01-01 00:00:31.128000,0.02,0.02,0,-1.15
31332000,47.3977504,8.5456056,516.145,1970-01-01 00:00:31.332000,0.01,0.01,-0.02,-1.02
31536000,47.3977504,8.5456056,516.349,1970-01-01 00:00:31.536000,0.02,0,-0.01,-0.96
31740000,47.3977504,8.5456056,516.563,1970-01-01 00:00:31.740000,0.02,0,-0.02,-0.85999995
31944000,47.3977504,8.5456056,516.734,1970-01-01 00:00:31.944000,0.01,0.02,0,-0.75
32148000,47.3977505,8.5456055,516.872,1970-01-01 00:00:32.148000,0.02,0,-0.01,-0.71
32352000,47.3977505,8.5456054,517.005,1970-01-01 00:00:32.352000,0.03,0,-0.02,-0.59999996
32560000,47.3977506,8.5456054,517.129,1970-01-01 00:00:32.560000,0.02,0.03,0,-0.59
32760000,47.3977506,8.5456053,517.257,1970-01-01 00:00:32.760000,0.02,0.01,-0.02,-0.55
32968000,47.3977506,8.5456053,517.36,1970-01-01 00:00:32.968000,0.02,0,0,-0.51
33168000,47.3977507,8.5456053,517.45,1970-01-01 00:00:33.168000,0.02,0.01,-0.02,-0.39
33372000,47.3977507,8.5456052,517.534,1970-01-01 00:00:33.372000,0.01,-0.01,0.01,-0.37
33576000,47.3977508,8.5456053,517.626,1970-01-01 00:00:33.576000,0.07,0.06,0.01,-0.26
33780000,47.397751,8.5456056,517.696,1970-01-01 00:00:33.780000,0.28,0.22,0.22,-0.32999998
33984000,47.3977516,8.5456066,517.744,1970-01-01 00:00:33.984000,0.65,0.39,0.53,-0.29999998
34188000,47.3977524,8.5456085,517.798,1970-01-01 00:00:34.188000,1.1,0.55,0.95,-0.29
34392000,47.3977535,8.5456117,517.857,1970-01-01 00:00:34.392000,1.5999999,0.71,1.43,-0.26999998
34596000,47.3977551,8.5456165,517.908,1970-01-01 00:00:34.596000,2.12,0.85999995,1.92,-0.24
34800000,47.3977568,8.5456223,517.955,1970-01-01 00:00:34.800000,2.6,1.04,2.37,-0.22
35008000,47.397759,8.5456296,518.002,1970-01-01 00:00:35.800000,3.1,1.23,2.85,-0.19
35212000,47.3977614,8.5456379,518.052,1970-01-01 00:00:35.212000,3.52,1.4,3.22,-0.21
35416000,47.3977641,8.5456468,518.094,1970-01-01 00:00:35.416000,3.81,1.54,3.47,-0.22
35616000,47.3977671,8.5456567,518.137,1970-01-01 00:00:35.616000,4,1.62,3.6399999,-0.11
35820000,47.3977701,8.5456666,518.173,1970-01-01 00:00:35.820000,4.08,1.61,3.73,-0.11
36024000,47.3977731,8.5456767,518.195,1970-01-01 00:00:36.240000,4.06,1.62,3.73,-0.089999996
36228000,47.3977762,8.545687,518.233,1970-01-01 00:00:36.228000,3.9499998,1.65,3.59,-0.099999994
36432000,47.3977791,8.5456962,518.258,1970-01-01 00:00:36.432000,3.72,1.65,3.33,-0.06
36640000,47.3977823,8.5457049,518.276,1970-01-01 00:00:36.640000,3.4299998,1.68,2.98,-0.099999994
36840000,47.3977854,8.5457127,518.293,1970-01-01 00:00:36.840000,3.22,1.66,2.77,-0.04
37044000,47.3977883,8.5457199,518.303,1970-01-01 00:00:37.440000,3.1299999,1.62,2.69,-0.049999997
37248000,47.3977915,8.5457272,518.314,1970-01-01 00:00:37.248000,3.11,1.74,2.55,-0.049999997
37452000,47.3977948,8.5457339,518.319,1970-01-01 00:00:37.452000,3.12,2.02,2.35,-0.01
37656000,47.3977989,8.5457399,518.322,1970-01-01 00:00:37.656000,3.24,2.45,2.12,0.03
37860000,47.397804,8.5457454,518.307,1970-01-01 00:00:37.860000,3.53,2.97,1.89,0.06
38064000,47.3978099,8.5457502,518.294,1970-01-01 00:00:38.640000,3.8999999,3.52,1.6899999,0.06
38268000,47.3978169,8.5457548,518.268,1970-01-01 00:00:38.268000,4.2799997,3.9499998,1.63,0.11
38472000,47.3978244,8.5457592,518.251,1970-01-01 00:00:38.472000,4.5499997,4.2799997,1.5999999,0.08
38676000,47.3978325,8.5457634,518.234,1970-01-01 00:00:38.676000,4.7,4.46,1.54,0.049999997
38884000,47.3978408,8.5457675,518.225,1970-01-01 00:00:38.884000,4.75,4.5099998,1.48,0.099999994
39084000,47.3978491,8.5457714,518.212,1970-01-01 00:00:39.840000,4.7799997,4.5699997,1.4499999,0.04
39292000,47.3978576,8.5457755,518.217,1970-01-01 00:00:39.292000,4.8599997,4.62,1.4599999,0.049999997
39492000,47.3978663,8.5457793,518.201,1970-01-01 00:00:39.492000,4.96,4.77,1.4399999,0.08
39696000,47.397875,8.5457832,518.188,1970-01-01 00:00:39.696000,5.04,4.81,1.41,0.01
39900000,47.3978841,8.5457872,518.175,1970-01-01 00:00:39.900000,5.06,4.85,1.4699999,0.06
40104000,47.3978928,8.5457912,518.16,1970-01-01 00:00:40.104000,5.06,4.8399997,1.4599999,0.03
40312000,47.3979018,8.5457951,518.165,1970-01-01 00:00:40.312000,5.0899997,4.87,1.5,0.01
40512000,47.3979109,8.5457993,518.163,1970-01-01 00:00:40.512000,5.1,4.87,1.51,0.049999997
40716000,47.3979197,8.5458034,518.158,1970-01-01 00:00:40.716000,5.1,4.8599997,1.51,-0.01
40920000,47.3979288,8.5458076,518.143,1970-01-01 00:00:40.920000,5.08,4.8399997,1.54,0.01
41124000,47.3979377,8.5458119,518.143,1970-01-01 00:00:41.124000,5.0699997,4.7999997,1.54,0
41332000,47.3979463,8.5458161,518.145,1970-01-01 00:00:41.332000,5.06,4.79,1.5799999,0
41532000,47.3979554,8.5458204,518.143,1970-01-01 00:00:41.532000,5.0499997,4.79,1.5799999,0
41736000,47.397964,8.5458246,518.149,1970-01-01 00:00:41.736000,5.04,4.7799997,1.5799999,0
41944000,47.3979728,8.5458288,518.152,1970-01-01 00:00:41.944000,5.0299997,4.79,1.5699999,-0.01
42148000,47.3979818,8.5458332,518.157,1970-01-01 00:00:42.148000,5.02,4.7599998,1.5899999,0.01
42348000,47.3979904,8.5458374,518.157,1970-01-01 00:00:42.348000,5.0099998,4.75,1.55,-0.04
42552000,47.3979993,8.5458418,518.152,1970-01-01 00:00:42.552000,5,4.7599998,1.56,0
42756000,47.398008,8.5458461,518.155,1970-01-01 00:00:42.756000,4.99,4.72,1.5799999,-0.04
42960000,47.3980166,8.5458503,518.169,1970-01-01 00:00:42.960000,4.97,4.74,1.5799999,-0.06
43164000,47.3980255,8.5458546,518.167,1970-01-01 00:00:43.164000,4.96,4.7,1.56,-0.01
43368000,47.398034,8.5458588,518.17,1970-01-01 00:00:43.368000,4.95,4.7,1.55,0
43572000,47.3980425,8.5458631,518.175,1970-01-01 00:00:43.572000,4.95,4.69,1.55,0.02
43776000,47.3980513,8.5458674,518.176,1970-01-01 00:00:43.776000,4.94,4.68,1.5799999,-0.04
43984000,47.3980598,8.5458716,518.177,1970-01-01 00:00:43.984000,4.93,4.66,1.55,-0.049999997
44184000,47.3980686,8.545876,518.184,1970-01-01 00:00:44.184000,4.92,4.67,1.5699999,-0.01
44388000,47.3980772,8.5458802,518.182,1970-01-01 00:00:44.388000,4.93,4.68,1.55,-0.02
44592000,47.3980856,8.5458844,518.183,1970-01-01 00:00:44.592000,4.92,4.66,1.5899999,0
44796000,47.3980943,8.5458887,518.184,1970-01-01 00:00:44.796000,4.93,4.68,1.5699999,0
45000000,47.3981028,8.5458929,518.188,1970-01-01 00:00:45.000000,4.92,4.66,1.55,0
45204000,47.3981114,8.5458971,518.19,1970-01-01 00:00:45.204000,4.91,4.66,1.56,0.01
45412000,47.3981201,8.5459015,518.192,1970-01-01 00:00:45.412000,4.91,4.65,1.53,0
45612000,47.3981286,8.5459057,518.192,1970-01-01 00:00:45.612000,4.93,4.68,1.55,0.01
45816000,47.3981373,8.54591,518.189,1970-01-01 00:00:45.816000,4.93,4.68,1.54,-0.08
46020000,47.3981459,8.5459143,518.183,1970-01-01 00:00:46.200000,4.93,4.67,1.55,-0.04
46224000,47.3981544,8.5459184,518.188,1970-01-01 00:00:46.224000,4.93,4.69,1.54,0
46428000,47.3981632,8.5459227,518.192,1970-01-01 00:00:46.428000,4.93,4.68,1.55,-0.01
46632000,47.3981716,8.5459268,518.196,1970-01-01 00:00:46.632000,4.8599997,4.61,1.54,-0.02
46840000,47.3981798,8.545931,518.2,1970-01-01 00:00:46.840000,4.61,4.35,1.51,0
47040000,47.3981877,8.5459351,518.204,1970-01-01 00:00:47.400000,4.27,4.02,1.4399999,0.01
47248000,47.3981947,8.5459389,518.206,1970-01-01 00:00:47.248000,4.02,3.78,1.37,-0.01
47448000,47.3982016,8.5459425,518.219,1970-01-01 00:00:47.448000,3.79,3.58,1.25,0.01
47652000,47.3982079,8.5459458,518.212,1970-01-01 00:00:47.652000,3.53,3.31,1.18,0
47860000,47.3982137,8.5459487,518.225,1970-01-01 00:00:47.860000,3.22,3.03,1.04,0.01
48060000,47.3982191,8.5459515,518.226,1970-01-01 00:00:48.600000,2.9099998,2.75,0.91999996,-0.049999997
48268000,47.3982238,8.5459538,518.232,1970-01-01 00:00:48.268000,2.61,2.47,0.82,-0.02
48468000,47.3982282,8.5459559,518.233,1970-01-01 00:00:48.468000,2.32,2.21,0.7,-0.07
48672000,47.3982321,8.5459576,518.248,1970-01-01 00:00:48.672000,2.02,1.9499999,0.55,-0.02
48876000,47.3982354,8.545959,518.261,1970-01-01 00:00:48.876000,1.77,1.7199999,0.45999998,-0.08
49084000,47.3982384,8.5459601,518.277,1970-01-01 00:00:49.840000,1.52,1.49,0.35,-0.08
49284000,47.3982409,8.5459608,518.292,1970-01-01 00:00:49.284000,1.26,1.26,0.13,-0.06
49488000,47.398243,8.5459608,518.317,1970-01-01 00:00:49.488000,1.0699999,1.06,-0.19999999,-0.12
49692000,47.3982447,8.5459594,518.329,1970-01-01 00:00:49.692000,1.15,0.84999996,-0.76,-0.08
49896000,47.3982461,8.5459566,518.347,1970-01-01 00:00:49.896000,1.5,0.66999996,-1.36,-0.06
50100000,47.3982471,8.5459521,518.361,1970-01-01 00:00:50.100000,1.92,0.45,-1.87,0
50304000,47.3982478,8.5459463,518.361,1970-01-01 00:00:50.304000,2.29,0.22999999,-2.29,0
50508000,47.3982481,8.5459398,518.375,1970-01-01 00:00:50.508000,2.56,0.099999994,-2.53,-0.089999996
50716000,47.3982482,8.5459322,518.396,1970-01-01 00:00:50.716000,2.95,0.02,-2.9399998,-0.02
50916000,47.3982482,8.5459235,518.396,1970-01-01 00:00:50.916000,3.4199998,0.03,-3.3999999,-0.03
51120000,47.3982483,8.5459137,518.393,1970-01-01 00:00:51.120000,3.87,0.01,-3.86,0
51324000,47.3982482,8.5459025,518.397,1970-01-01 00:00:51.324000,4.21,-0.01,-4.21,0
51528000,47.3982482,8.5458909,518.402,1970-01-01 00:00:51.528000,4.4,0.03,-4.4,0
51732000,47.3982483,8.5458788,518.404,1970-01-01 00:00:51.732000,4.52,0.06,-4.5299997,0
51936000,47.3982486,8.5458661,518.408,1970-01-01 00:00:51.936000,4.6,0.14999999,-4.5699997,0
52144000,47.3982489,8.5458538,518.405,1970-01-01 00:00:52.144000,4.7,0.22,-4.69,0.01
52344000,47.3982494,8.5458406,518.396,1970-01-01 00:00:52.344000,4.8599997,0.29999998,-4.85,0.01
52548000,47.39825,8.5458272,518.397,1970-01-01 00:00:52.548000,4.99,0.35999998,-4.99,0.02
52752000,47.3982508,8.5458138,518.397,1970-01-01 00:00:52.752000,5.0499997,0.41,-5.0299997,0.04
52956000,47.3982516,8.5457998,518.398,1970-01-01 00:00:52.956000,5.08,0.47,-5.0499997,0.01
53160000,47.3982525,8.5457863,518.403,1970-01-01 00:00:53.160000,5.1,0.48999998,-5.08,0.03
53364000,47.3982535,8.5457724,518.393,1970-01-01 00:00:53.364000,5.14,0.53,-5.12,0.02
53568000,47.3982545,8.5457582,518.387,1970-01-01 00:00:53.568000,5.18,0.53,-5.15,0.04
53772000,47.3982555,8.5457444,518.38,1970-01-01 00:00:53.772000,5.18,0.59,-5.15,0.049999997
53976000,47.3982566,8.5457301,518.371,1970-01-01 00:00:53.976000,5.16,0.57,-5.1099997,0.04
54180000,47.3982576,8.5457161,518.372,1970-01-01 00:00:54.180000,5.16,0.53999996,-5.16,0
54384000,47.3982586,8.5457025,518.362,1970-01-01 00:00:54.384000,5.14,0.57,-5.1099997,0.049999997
54592000,47.3982597,8.5456884,518.351,1970-01-01 00:00:54.592000,5.13,0.58,-5.1099997,0.02
54792000,47.3982607,8.5456749,518.343,1970-01-01 00:00:54.792000,5.1,0.57,-5.0699997,0.01
54996000,47.3982617,8.5456611,518.33,1970-01-01 00:00:54.996000,5.0699997,0.55,-5.0299997,0.03
55200000,47.3982628,8.5456472,518.332,1970-01-01 00:00:55.200000,5.0499997,0.56,-5.02,0.01
55404000,47.3982637,8.5456337,518.34,1970-01-01 00:00:55.404000,5.04,0.55,-5.0299997,0.04
55608000,47.3982647,8.5456199,518.324,1970-01-01 00:00:55.608000,5.02,0.52,-4.99,0.04
55812000,47.3982657,8.5456063,518.322,1970-01-01 00:00:55.812000,5.0099998,0.52,-5.0099998,0.02
56016000,47.3982666,8.5455931,518.316,1970-01-01 00:00:56.160000,4.98,0.51,-4.96,0
56220000,47.3982676,8.5455794,518.313,1970-01-01 00:00:56.220000,4.96,0.52,-4.94,0
56424000,47.3982686,8.5455663,518.307,1970-01-01 00:00:56.424000,4.95,0.5,-4.92,0
56628000,47.3982695,8.5455528,518.3,1970-01-01 00:00:56.628000,4.93,0.51,-4.91,0.049999997
56832000,47.3982704,8.5455393,518.288,1970-01-01 00:00:56.832000,4.93,0.48999998,-4.88,0.03
57036000,47.3982713,8.5455262,518.288,1970-01-01 00:00:57.360000,4.92,0.48999998,-4.87,0
57240000,47.3982723,8.5455126,518.28,1970-01-01 00:00:57.240000,4.91,0.51,-4.87,0.049999997
57444000,47.3982732,8.5454993,518.269,1970-01-01 00:00:57.444000,4.9,0.5,-4.8599997,0.049999997
57648000,47.3982742,8.5454863,518.28,1970-01-01 00:00:57.648000,4.9,0.48999998,-4.89,0.04
57852000,47.3982752,8.5454728,518.269,1970-01-01 00:00:57.852000,4.91,0.53999996,-4.89,0.03
58056000,47.3982761,8.5454597,518.262,1970-01-01 00:00:58.560000,4.91,0.53999996,-4.88,0.089999996
58260000,47.3982771,8.5454465,518.258,1970-01-01 00:00:58.260000,4.91,0.52,-4.8599997,0.02
58468000,47.3982781,8.545433,518.248,1970-01-01 00:00:58.468000,4.92,0.53999996,-4.87,0
58668000,47.398279,8.5454199,518.252,1970-01-01 00:00:58.668000,4.92,0.53,-4.89,-0.03
58872000,47.39828,8.5454064,518.247,1970-01-01 00:00:58.872000,4.92,0.55,-4.89,0.02
59076000,47.398281,8.545393,518.237,1970-01-01 00:00:59.760000,4.93,0.53999996,-4.88,-0.02
59280000,47.398282,8.54538,518.239,1970-01-01 00:00:59.280000,4.93,0.53,-4.88,0
59484000,47.3982831,8.5453663,518.231,1970-01-01 00:00:59.484000,4.93,0.51,-4.89,0
