timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,date
83600000,517.91614,11.636475,95256.9,1.1318095,1970-01-01 00:01:23.600000
83620000,517.89734,11.636475,95257.125,1.1318122,1970-01-01 00:01:23.620000
83644000,517.8316,11.636475,95257.82,1.1318204,1970-01-01 00:01:23.644000
83668000,517.89734,11.636475,95257.1,1.131812,1970-01-01 00:01:23.668000
83696000,517.79877,11.636475,95258.234,1.1318254,1970-01-01 00:01:23.696000
83716000,517.78937,11.636475,95258.34,1.1318268,1970-01-01 00:01:23.716000
83740000,517.8316,11.636475,95257.87,1.131821,1970-01-01 00:01:23.740000
83768000,517.9678,11.636475,95256.31,1.1318026,1970-01-01 00:01:23.768000
83788000,517.89734,11.636475,95257.125,1.1318122,1970-01-01 00:01:23.788000
83812000,517.9584,11.636475,95256.43,1.131804,1970-01-01 00:01:23.812000
83836000,517.8316,11.636475,95257.84,1.1318208,1970-01-01 00:01:23.836000
83864000,517.79877,11.636475,95258.24,1.1318254,1970-01-01 00:01:23.864000
83884000,517.9584,11.636505,95256.43,1.131804,1970-01-01 00:01:23.884000
83908000,517.8598,11.636505,95257.516,1.1318169,1970-01-01 00:01:23.908000
83936000,517.8598,11.636505,95257.516,1.1318169,1970-01-01 00:01:23.936000
83956000,517.71423,11.636505,95259.19,1.1318368,1970-01-01 00:01:23.956000
83980000,517.8269,11.636505,95257.9,1.1318214,1970-01-01 00:01:23.980000
84004000,517.8457,11.636505,95257.7,1.1318191,1970-01-01 00:01:24.400000
84028000,517.74243,11.636505,95258.86,1.1318328,1970-01-01 00:01:24.280000
84056000,517.91614,11.636505,95256.9,1.1318095,1970-01-01 00:01:24.560000
84076000,517.82227,11.636505,95257.984,1.1318225,1970-01-01 00:01:24.760000
84100000,517.81287,11.636505,95258.06,1.1318234,1970-01-01 00:01:24.100000
84124000,517.7612,11.636505,95258.69,1.1318308,1970-01-01 00:01:24.124000
84148000,517.8739,11.636505,95257.39,1.1318154,1970-01-01 00:01:24.148000
84176000,517.73773,11.636505,95258.914,1.1318334,1970-01-01 00:01:24.176000
84196000,517.73773,11.636505,95258.914,1.1318334,1970-01-01 00:01:24.196000
84220000,517.76587,11.636536,95258.6,1.1318297,1970-01-01 00:01:24.220000
84244000,517.88794,11.636536,95257.21,1.1318133,1970-01-01 00:01:24.244000
84268000,517.62036,11.636536,95260.25,1.1318494,1970-01-01 00:01:24.268000
84292000,517.73773,11.636536,95258.914,1.1318334,1970-01-01 00:01:24.292000
84316000,517.93024,11.636536,95256.73,1.1318074,1970-01-01 00:01:24.316000
84344000,517.93964,11.636536,95256.61,1.1318061,1970-01-01 00:01:24.344000
84364000,517.7612,11.636536,95258.68,1.1318307,1970-01-01 00:01:24.364000
84388000,517.841,11.636536,95257.77,1.13182,1970-01-01 00:01:24.388000
84412000,517.77527,11.636536,95258.52,1.1318288,1970-01-01 00:01:24.412000
84436000,517.93024,11.636536,95256.7,1.1318072,1970-01-01 00:01:24.436000
84460000,517.8692,11.636536,95257.45,1.1318161,1970-01-01 00:01:24.460000
84484000,518.01,11.636536,95255.83,1.1317968,1970-01-01 00:01:24.484000
84508000,517.8457,11.636536,95257.72,1.1318192,1970-01-01 00:01:24.508000
84532000,517.8739,11.636566,95257.35,1.131815,1970-01-01 00:01:24.532000
84556000,517.8645,11.636566,95257.46,1.1318163,1970-01-01 00:01:24.556000
84584000,517.8316,11.636566,95257.85,1.1318208,1970-01-01 00:01:24.584000
84604000,517.9725,11.636566,95256.234,1.1318016,1970-01-01 00:01:24.604000
84628000,517.8692,11.636566,95257.43,1.1318158,1970-01-01 00:01:24.628000
84652000,517.76587,11.636566,95258.58,1.1318295,1970-01-01 00:01:24.652000
84676000,517.91614,11.636566,95256.85,1.131809,1970-01-01 00:01:24.676000
84704000,517.77527,11.636566,95258.51,1.1318287,1970-01-01 00:01:24.704000
84724000,517.8739,11.636566,95257.34,1.1318148,1970-01-01 00:01:24.724000
84748000,517.78467,11.636566,95258.4,1.1318274,1970-01-01 00:01:24.748000
84772000,517.6955,11.636566,95259.44,1.1318398,1970-01-01 00:01:24.772000
84800000,517.841,11.636566,95257.78,1.13182,1970-01-01 00:01:24.800000
84820000,517.80347,11.636566,95258.18,1.1318247,1970-01-01 00:01:24.820000
84844000,517.841,11.636566,95257.766,1.1318198,1970-01-01 00:01:24.844000
84868000,517.8504,11.636566,95257.63,1.1318183,1970-01-01 00:01:24.868000
84892000,517.75183,11.636566,95258.77,1.1318318,1970-01-01 00:01:24.892000
84916000,517.6955,11.636566,95259.414,1.1318394,1970-01-01 00:01:24.916000
84940000,517.78467,11.636566,95258.38,1.1318271,1970-01-01 00:01:24.940000
84964000,517.8598,11.636566,95257.516,1.1318169,1970-01-01 00:01:24.964000
84988000,517.90674,11.636597,95257.01,1.1318108,1970-01-01 00:01:24.988000
85012000,517.74243,11.636597,95258.86,1.1318328,1970-01-01 00:01:25.120000
85036000,517.77527,11.636597,95258.51,1.1318287,1970-01-01 00:01:25.360000
85060000,517.7002,11.636597,95259.375,1.1318389,1970-01-01 00:01:25.600000
85084000,517.8598,11.636597,95257.54,1.1318171,1970-01-01 00:01:25.840000
85108000,517.94434,11.636597,95256.59,1.1318059,1970-01-01 00:01:25.108000
85132000,517.841,11.636597,95257.74,1.1318196,1970-01-01 00:01:25.132000
85156000,517.79407,11.636597,95258.3,1.1318262,1970-01-01 00:01:25.156000
85184000,517.71893,11.636597,95259.15,1.1318363,1970-01-01 00:01:25.184000
85204000,517.8692,11.636597,95257.45,1.1318161,1970-01-01 00:01:25.204000
85228000,517.81757,11.636597,95258.02,1.131823,1970-01-01 00:01:25.228000
85252000,517.77057,11.636597,95258.555,1.1318293,1970-01-01 00:01:25.252000
85276000,517.81287,11.636597,95258.08,1.1318235,1970-01-01 00:01:25.276000
85300000,517.6767,11.636597,95259.61,1.1318418,1970-01-01 00:01:25.300000
85324000,517.841,11.636597,95257.74,1.1318196,1970-01-01 00:01:25.324000
85348000,517.76587,11.636627,95258.625,1.1318301,1970-01-01 00:01:25.348000
85372000,517.71893,11.636627,95259.16,1.1318364,1970-01-01 00:01:25.372000
85396000,517.8645,11.636627,95257.484,1.1318165,1970-01-01 00:01:25.396000
85420000,517.81287,11.636627,95258.08,1.1318235,1970-01-01 00:01:25.420000
85444000,517.88794,11.636627,95257.234,1.1318135,1970-01-01 00:01:25.444000
85472000,517.7612,11.636627,95258.69,1.1318308,1970-01-01 00:01:25.472000
85492000,517.9584,11.636627,95256.39,1.1318035,1970-01-01 00:01:25.492000
85516000,517.841,11.636627,95257.76,1.1318197,1970-01-01 00:01:25.516000
85540000,517.77997,11.636627,95258.44,1.1318278,1970-01-01 00:01:25.540000
85564000,517.949,11.636627,95256.5,1.1318048,1970-01-01 00:01:25.564000
85588000,517.8269,11.636627,95257.94,1.1318219,1970-01-01 00:01:25.588000
85612000,517.88794,11.636627,95257.23,1.1318134,1970-01-01 00:01:25.612000
85636000,517.8457,11.636627,95257.68,1.1318188,1970-01-01 00:01:25.636000
85660000,517.7612,11.636627,95258.65,1.1318303,1970-01-01 00:01:25.660000
85684000,517.74243,11.636627,95258.88,1.1318331,1970-01-01 00:01:25.684000
85712000,517.8316,11.636627,95257.83,1.1318206,1970-01-01 00:01:25.712000
85732000,517.70953,11.636627,95259.25,1.1318375,1970-01-01 00:01:25.732000
85756000,517.91144,11.636627,95256.94,1.13181,1970-01-01 00:01:25.756000
85780000,517.91614,11.636658,95256.91,1.1318096,1970-01-01 00:01:25.780000
85804000,517.92554,11.636658,95256.78,1.1318082,1970-01-01 00:01:25.804000
85828000,517.81757,11.636658,95258.04,1.1318231,1970-01-01 00:01:25.828000
85852000,517.8504,11.636658,95257.63,1.1318183,1970-01-01 00:01:25.852000
85876000,517.89734,11.636658,95257.1,1.131812,1970-01-01 00:01:25.876000
85904000,517.8692,11.636658,95257.44,1.1318159,1970-01-01 00:01:25.904000
85924000,517.70483,11.636658,95259.29,1.131838,1970-01-01 00:01:25.924000
85952000,517.8551,11.636658,95257.58,1.1318176,1970-01-01 00:01:25.952000
85972000,517.6767,11.636658,95259.61,1.1318418,1970-01-01 00:01:25.972000
85996000,517.8269,11.636658,95257.88,1.1318213,1970-01-01 00:01:25.996000
86020000,517.77997,11.636658,95258.44,1.1318278,1970-01-01 00:01:26.200000
86044000,517.91144,11.636658,95256.92,1.1318098,1970-01-01 00:01:26.440000
86072000,517.81757,11.636658,95258.01,1.1318227,1970-01-01 00:01:26.720000
86092000,517.71423,11.636658,95259.22,1.1318371,1970-01-01 00:01:26.920000
86116000,517.8833,11.636658,95257.29,1.1318141,1970-01-01 00:01:26.116000
86140000,517.8739,11.636658,95257.336,1.1318147,1970-01-01 00:01:26.140000
86164000,517.841,11.636658,95257.734,1.1318195,1970-01-01 00:01:26.164000
86192000,517.74713,11.636658,95258.8,1.1318321,1970-01-01 00:01:26.192000
86212000,517.78937,11.636658,95258.31,1.1318263,1970-01-01 00:01:26.212000
86236000,517.7612,11.636658,95258.66,1.1318305,1970-01-01 00:01:26.236000
86260000,517.71423,11.636658,95259.195,1.1318368,1970-01-01 00:01:26.260000
86288000,517.8833,11.636688,95257.3,1.1318142,1970-01-01 00:01:26.288000
86308000,517.74713,11.636688,95258.805,1.1318321,1970-01-01 00:01:26.308000
86332000,517.8598,11.636688,95257.55,1.1318172,1970-01-01 00:01:26.332000
86356000,517.90674,11.636688,95257.01,1.1318108,1970-01-01 00:01:26.356000
86380000,517.7002,11.636688,95259.336,1.1318384,1970-01-01 00:01:26.380000
86404000,517.80817,11.636688,95258.09,1.1318238,1970-01-01 00:01:26.404000
86432000,517.78467,11.636688,95258.414,1.1318276,1970-01-01 00:01:26.432000
86456000,517.89264,11.636688,95257.16,1.1318126,1970-01-01 00:01:26.456000
86480000,517.90674,11.636688,95256.984,1.1318105,1970-01-01 00:01:26.480000
86504000,517.80347,11.636688,95258.19,1.1318249,1970-01-01 00:01:26.504000
86524000,517.6814,11.636688,95259.54,1.131841,1970-01-01 00:01:26.524000
86548000,517.8551,11.636688,95257.6,1.1318179,1970-01-01 00:01:26.548000
86572000,517.72363,11.636688,95259.08,1.1318355,1970-01-01 00:01:26.572000
86596000,517.90674,11.636688,95256.984,1.1318105,1970-01-01 00:01:26.596000
86620000,517.949,11.636688,95256.51,1.131805,1970-01-01 00:01:26.620000
86644000,517.75653,11.636688,95258.72,1.1318312,1970-01-01 00:01:26.644000
86672000,517.8833,11.636688,95257.29,1.1318141,1970-01-01 00:01:26.672000
86692000,517.90674,11.636688,95256.99,1.1318107,1970-01-01 00:01:26.692000
86716000,517.8692,11.636688,95257.41,1.1318156,1970-01-01 00:01:26.716000
86740000,517.77527,11.636688,95258.54,1.131829,1970-01-01 00:01:26.740000
86768000,517.74713,11.636688,95258.83,1.1318325,1970-01-01 00:01:26.768000
86792000,517.6955,11.636688,95259.43,1.1318396,1970-01-01 00:01:26.792000
86816000,517.78467,11.636688,95258.414,1.1318276,1970-01-01 00:01:26.816000
86836000,517.8269,11.636688,95257.88,1.1318213,1970-01-01 00:01:26.836000
86860000,517.70953,11.636688,95259.266,1.1318376,1970-01-01 00:01:26.860000
86884000,517.58746,11.636688,95260.64,1.1318539,1970-01-01 00:01:26.884000
86908000,517.672,11.636719,95259.664,1.1318424,1970-01-01 00:01:26.908000
86936000,517.8457,11.636719,95257.7,1.1318191,1970-01-01 00:01:26.936000
86956000,517.8645,11.636719,95257.49,1.1318166,1970-01-01 00:01:26.956000
86980000,517.73303,11.636719,95258.97,1.1318341,1970-01-01 00:01:26.980000
87008000,518.09924,11.636719,95254.8,1.1317846,1970-01-01 00:01:27.800000
87028000,517.79877,11.636719,95258.234,1.1318254,1970-01-01 00:01:27.280000
87052000,517.89264,11.636719,95257.16,1.1318126,1970-01-01 00:01:27.520000
87076000,517.6532,11.636719,95259.914,1.1318454,1970-01-01 00:01:27.760000
87100000,517.73303,11.636719,95258.97,1.1318341,1970-01-01 00:01:27.100000
87124000,517.8269,11.636719,95257.94,1.1318219,1970-01-01 00:01:27.124000
87148000,517.79877,11.636719,95258.24,1.1318254,1970-01-01 00:01:27.148000
87176000,517.71893,11.636719,95259.13,1.131836,1970-01-01 00:01:27.176000
87196000,517.6814,11.636719,95259.555,1.1318411,1970-01-01 00:01:27.196000
87220000,517.93494,11.636719,95256.695,1.1318071,1970-01-01 00:01:27.220000
87244000,517.8316,11.636719,95257.875,1.1318212,1970-01-01 00:01:27.244000
87268000,517.90674,11.636719,95257.01,1.1318108,1970-01-01 00:01:27.268000
87296000,517.76587,11.636719,95258.59,1.1318296,1970-01-01 00:01:27.296000
87316000,517.79877,11.636719,95258.24,1.1318254,1970-01-01 00:01:27.316000
87340000,517.81757,11.636719,95258.016,1.1318228,1970-01-01 00:01:27.340000
87364000,517.70483,11.636719,95259.28,1.1318378,1970-01-01 00:01:27.364000
87388000,517.841,11.636719,95257.734,1.1318195,1970-01-01 00:01:27.388000
87412000,517.70483,11.636719,95259.33,1.1318384,1970-01-01 00:01:27.412000
87436000,517.78937,11.636719,95258.35,1.1318268,1970-01-01 00:01:27.436000
87464000,517.77527,11.636719,95258.51,1.1318287,1970-01-01 00:01:27.464000
87484000,517.73303,11.636749,95259,1.1318345,1970-01-01 00:01:27.484000
87508000,517.89264,11.636749,95257.18,1.1318129,1970-01-01 00:01:27.508000
87532000,517.70483,11.636749,95259.32,1.1318383,1970-01-01 00:01:27.532000
87556000,517.93494,11.636719,95256.68,1.131807,1970-01-01 00:01:27.556000
87580000,517.62036,11.636719,95260.27,1.1318496,1970-01-01 00:01:27.580000
87604000,517.74243,11.636719,95258.9,1.1318333,1970-01-01 00:01:27.604000
87628000,517.8739,11.636719,95257.336,1.1318147,1970-01-01 00:01:27.628000
87652000,517.8363,11.636719,95257.8,1.1318202,1970-01-01 00:01:27.652000
87676000,517.80817,11.636719,95258.13,1.1318243,1970-01-01 00:01:27.676000
87700000,517.91144,11.636719,95256.96,1.1318103,1970-01-01 00:01:27.700000
87724000,517.9678,11.636719,95256.305,1.1318024,1970-01-01 00:01:27.724000
87748000,517.74713,11.636719,95258.83,1.1318325,1970-01-01 00:01:27.748000
87772000,517.90204,11.636749,95257.05,1.1318113,1970-01-01 00:01:27.772000
87796000,517.71423,11.636749,95259.22,1.1318371,1970-01-01 00:01:27.796000
87824000,517.91614,11.636749,95256.91,1.1318096,1970-01-01 00:01:27.824000
87848000,517.88794,11.636749,95257.19,1.1318129,1970-01-01 00:01:27.848000
87868000,517.9772,11.636719,95256.2,1.1318012,1970-01-01 00:01:27.868000
87892000,517.8739,11.636719,95257.375,1.1318152,1970-01-01 00:01:27.892000
87916000,517.949,11.636719,95256.51,1.131805,1970-01-01 00:01:27.916000
87940000,517.79407,11.636719,95258.29,1.131826,1970-01-01 00:01:27.940000
87968000,517.8598,11.636719,95257.516,1.1318169,1970-01-01 00:01:27.968000
87988000,517.73303,11.636719,95258.97,1.1318341,1970-01-01 00:01:27.988000
88016000,517.672,11.636719,95259.664,1.1318424,1970-01-01 00:01:28.160000
88040000,517.61096,11.636719,95260.38,1.131851,1970-01-01 00:01:28.400000
88064000,517.6814,11.636719,95259.55,1.131841,1970-01-01 00:01:28.640000
88084000,517.8692,11.636719,95257.41,1.1318156,1970-01-01 00:01:28.840000
88108000,517.78467,11.636719,95258.37,1.131827,1970-01-01 00:01:28.108000
88132000,517.7002,11.636719,95259.375,1.1318389,1970-01-01 00:01:28.132000
88160000,517.77527,11.636719,95258.49,1.1318284,1970-01-01 00:01:28.160000
88184000,517.70483,11.636719,95259.32,1.1318383,1970-01-01 00:01:28.184000
88204000,517.73303,11.636749,95259,1.1318345,1970-01-01 00:01:28.204000
88232000,517.70953,11.636749,95259.25,1.1318375,1970-01-01 00:01:28.232000
88256000,517.74713,11.636749,95258.82,1.1318324,1970-01-01 00:01:28.256000
88280000,517.77997,11.636749,95258.46,1.1318281,1970-01-01 00:01:28.280000
88300000,517.73773,11.636749,95258.945,1.1318339,1970-01-01 00:01:28.300000
88324000,517.841,11.636749,95257.74,1.1318196,1970-01-01 00:01:28.324000
88352000,517.75653,11.636749,95258.72,1.1318312,1970-01-01 00:01:28.352000
88376000,517.8457,11.636749,95257.67,1.1318188,1970-01-01 00:01:28.376000
88396000,517.8598,11.636749,95257.53,1.1318171,1970-01-01 00:01:28.396000
88420000,517.80817,11.636749,95258.13,1.1318243,1970-01-01 00:01:28.420000
88448000,517.8598,11.636749,95257.516,1.1318169,1970-01-01 00:01:28.448000
88472000,517.8645,11.636749,95257.46,1.1318163,1970-01-01 00:01:28.472000
88496000,517.75653,11.636749,95258.71,1.131831,1970-01-01 00:01:28.496000
88520000,517.74243,11.636749,95258.84,1.1318326,1970-01-01 00:01:28.520000
88544000,517.82227,11.63678,95257.984,1.1318225,1970-01-01 00:01:28.544000
88564000,517.6861,11.63678,95259.52,1.1318407,1970-01-01 00:01:28.564000
88592000,517.8269,11.63678,95257.88,1.1318213,1970-01-01 00:01:28.592000
88612000,517.77997,11.63678,95258.47,1.1318282,1970-01-01 00:01:28.612000
88636000,517.70953,11.63678,95259.24,1.1318374,1970-01-01 00:01:28.636000
88664000,517.92554,11.63678,95256.8,1.1318083,1970-01-01 00:01:28.664000
88684000,517.79877,11.63678,95258.26,1.1318257,1970-01-01 00:01:28.684000
88708000,517.81757,11.63678,95258.05,1.1318232,1970-01-01 00:01:28.708000
88732000,517.6955,11.63678,95259.44,1.1318398,1970-01-01 00:01:28.732000
88756000,517.8457,11.63678,95257.68,1.1318188,1970-01-01 00:01:28.756000
88780000,517.80817,11.63678,95258.09,1.1318238,1970-01-01 00:01:28.780000
88804000,517.90204,11.63678,95257.04,1.1318113,1970-01-01 00:01:28.804000
88832000,517.672,11.63678,95259.695,1.1318427,1970-01-01 00:01:28.832000
88852000,517.79877,11.63678,95258.266,1.1318258,1970-01-01 00:01:28.852000
88876000,517.6485,11.63681,95259.97,1.1318461,1970-01-01 00:01:28.876000
88904000,517.7002,11.63681,95259.34,1.1318386,1970-01-01 00:01:28.904000
88924000,517.91144,11.63681,95256.96,1.1318103,1970-01-01 00:01:28.924000
88952000,517.89734,11.63681,95257.12,1.1318121,1970-01-01 00:01:28.952000
88972000,517.8739,11.63681,95257.34,1.1318148,1970-01-01 00:01:28.972000
89000000,517.91614,11.63681,95256.85,1.131809,1970-01-01 00:01:29.000000
89024000,517.90204,11.63681,95257.05,1.1318113,1970-01-01 00:01:29.240000
89044000,517.72833,11.63681,95259.04,1.131835,1970-01-01 00:01:29.440000
89068000,517.61096,11.63681,95260.37,1.1318507,1970-01-01 00:01:29.680000
89092000,517.8739,11.63681,95257.35,1.131815,1970-01-01 00:01:29.920000
89116000,517.79407,11.63681,95258.3,1.1318262,1970-01-01 00:01:29.116000
89140000,517.80817,11.636841,95258.12,1.131824,1970-01-01 00:01:29.140000
89164000,517.88794,11.636841,95257.23,1.1318134,1970-01-01 00:01:29.164000
89192000,517.73773,11.636841,95258.93,1.1318337,1970-01-01 00:01:29.192000
89216000,517.78467,11.636841,95258.4,1.1318274,1970-01-01 00:01:29.216000
89236000,517.8598,11.636841,95257.516,1.1318169,1970-01-01 00:01:29.236000
89260000,517.81287,11.636841,95258.07,1.1318234,1970-01-01 00:01:29.260000
89284000,517.74243,11.636841,95258.86,1.1318328,1970-01-01 00:01:29.284000
89312000,517.77997,11.636841,95258.44,1.1318278,1970-01-01 00:01:29.312000
89336000,517.8645,11.636841,95257.51,1.1318167,1970-01-01 00:01:29.336000
89356000,517.8363,11.636841,95257.79,1.1318201,1970-01-01 00:01:29.356000
89380000,517.7612,11.636871,95258.66,1.1318305,1970-01-01 00:01:29.380000
89404000,517.71423,11.636871,95259.19,1.1318368,1970-01-01 00:01:29.404000
89428000,518.0194,11.636871,95255.68,1.131795,1970-01-01 00:01:29.428000
89452000,517.78937,11.636871,95258.31,1.1318263,1970-01-01 00:01:29.452000
89480000,517.6626,11.636871,95259.77,1.1318437,1970-01-01 00:01:29.480000
89500000,517.7612,11.636871,95258.68,1.1318307,1970-01-01 00:01:29.500000
89524000,517.6767,11.636871,95259.64,1.1318421,1970-01-01 00:01:29.524000
89548000,517.78937,11.636902,95258.33,1.1318265,1970-01-01 00:01:29.548000
89572000,517.73303,11.636902,95258.97,1.1318341,1970-01-01 00:01:29.572000
89596000,517.79877,11.636902,95258.21,1.1318251,1970-01-01 00:01:29.596000
89620000,517.8598,11.636902,95257.57,1.1318175,1970-01-01 00:01:29.620000
89644000,517.75653,11.636902,95258.72,1.1318312,1970-01-01 00:01:29.644000
89668000,517.81757,11.636902,95258.02,1.131823,1970-01-01 00:01:29.668000
89692000,517.90204,11.636902,95257.06,1.1318115,1970-01-01 00:01:29.692000
89716000,517.6438,11.636932,95260.02,1.1318467,1970-01-01 00:01:29.716000
89740000,517.72833,11.636932,95259.04,1.131835,1970-01-01 00:01:29.740000
89764000,517.8598,11.636932,95257.56,1.1318175,1970-01-01 00:01:29.764000
89792000,517.6579,11.636932,95259.83,1.1318443,1970-01-01 00:01:29.792000
89812000,517.91614,11.636932,95256.91,1.1318096,1970-01-01 00:01:29.812000
89836000,517.62036,11.636963,95260.24,1.1318493,1970-01-01 00:01:29.836000
89864000,517.76587,11.636963,95258.625,1.1318301,1970-01-01 00:01:29.864000
89888000,517.6532,11.636963,95259.93,1.1318456,1970-01-01 00:01:29.888000
89908000,517.9537,11.636993,95256.445,1.1318041,1970-01-01 00:01:29.908000
89932000,517.71423,11.636993,95259.22,1.1318371,1970-01-01 00:01:29.932000
89956000,517.80347,11.636993,95258.18,1.1318247,1970-01-01 00:01:29.956000
89980000,517.91614,11.636993,95256.875,1.1318092,1970-01-01 00:01:29.980000
90004000,517.6485,11.637024,95259.96,1.131846,1970-01-01 00:01:30.400000
90028000,517.70953,11.637024,95259.25,1.1318375,1970-01-01 00:01:30.280000
90052000,517.8833,11.637024,95257.3,1.1318142,1970-01-01 00:01:30.520000
90076000,517.70483,11.637054,95259.3,1.1318381,1970-01-01 00:01:30.760000
90100000,517.81757,11.637054,95258.016,1.1318228,1970-01-01 00:01:30.100000
90124000,517.8833,11.637054,95257.266,1.1318139,1970-01-01 00:01:30.124000
90148000,517.73303,11.637054,95259.02,1.1318347,1970-01-01 00:01:30.148000
90176000,517.7002,11.637085,95259.375,1.1318389,1970-01-01 00:01:30.176000
90196000,517.59686,11.637085,95260.555,1.131853,1970-01-01 00:01:30.196000
90220000,517.6955,11.637085,95259.44,1.1318398,1970-01-01 00:01:30.220000
90244000,517.6908,11.637085,95259.47,1.1318401,1970-01-01 00:01:30.244000
90272000,517.672,11.637085,95259.664,1.1318424,1970-01-01 00:01:30.272000
90292000,517.72363,11.6371155,95259.09,1.1318356,1970-01-01 00:01:30.292000
90320000,517.59686,11.6371155,95260.55,1.1318529,1970-01-01 00:01:30.320000
90340000,517.78937,11.6371155,95258.33,1.1318265,1970-01-01 00:01:30.340000
90368000,517.93024,11.6371155,95256.75,1.1318078,1970-01-01 00:01:30.368000
90392000,517.61096,11.6371155,95260.36,1.1318506,1970-01-01 00:01:30.392000
90412000,517.79877,11.6371155,95258.26,1.1318257,1970-01-01 00:01:30.412000
90436000,517.6626,11.637146,95259.8,1.1318439,1970-01-01 00:01:30.436000
90460000,517.76587,11.637146,95258.58,1.1318295,1970-01-01 00:01:30.460000
90484000,517.71423,11.637146,95259.195,1.1318368,1970-01-01 00:01:30.484000
90508000,517.82227,11.637146,95257.96,1.1318221,1970-01-01 00:01:30.508000
90532000,517.8363,11.637146,95257.8,1.1318202,1970-01-01 00:01:30.532000
90556000,517.73773,11.6371765,95258.914,1.1318334,1970-01-01 00:01:30.556000
90584000,517.58276,11.6371765,95260.695,1.1318547,1970-01-01 00:01:30.584000
90608000,517.76587,11.6371765,95258.61,1.1318299,1970-01-01 00:01:30.608000
90628000,517.77527,11.6371765,95258.484,1.1318284,1970-01-01 00:01:30.628000
90656000,517.75183,11.6371765,95258.76,1.1318316,1970-01-01 00:01:30.656000
90676000,517.672,11.637207,95259.695,1.1318427,1970-01-01 00:01:30.676000
90704000,517.6485,11.637207,95259.98,1.1318461,1970-01-01 00:01:30.704000
90724000,517.5687,11.637207,95260.86,1.1318566,1970-01-01 00:01:30.724000
90752000,517.71423,11.637207,95259.22,1.1318371,1970-01-01 00:01:30.752000
90772000,517.60626,11.637238,95260.445,1.1318517,1970-01-01 00:01:30.772000
90796000,517.62976,11.637238,95260.17,1.1318485,1970-01-01 00:01:30.796000
90824000,517.6955,11.637238,95259.43,1.1318396,1970-01-01 00:01:30.824000
90848000,517.63446,11.637238,95260.13,1.131848,1970-01-01 00:01:30.848000
90868000,517.59686,11.637238,95260.56,1.1318531,1970-01-01 00:01:30.868000
90892000,517.70483,11.637268,95259.3,1.1318381,1970-01-01 00:01:30.892000
90916000,517.59686,11.637268,95260.53,1.1318527,1970-01-01 00:01:30.916000
90940000,517.70953,11.637268,95259.266,1.1318376,1970-01-01 00:01:30.940000
90964000,517.6908,11.637268,95259.46,1.13184,1970-01-01 00:01:30.964000
90988000,517.71893,11.637268,95259.125,1.1318359,1970-01-01 00:01:30.988000
91012000,517.6626,11.637268,95259.77,1.1318437,1970-01-01 00:01:31.120000
91036000,517.5687,11.637299,95260.84,1.1318564,1970-01-01 00:01:31.360000
91060000,517.6532,11.637299,95259.88,1.131845,1970-01-01 00:01:31.600000
91084000,517.6626,11.637299,95259.78,1.1318438,1970-01-01 00:01:31.840000
91112000,517.4842,11.637299,95261.81,1.1318679,1970-01-01 00:01:31.112000
91136000,517.71893,11.637299,95259.164,1.1318364,1970-01-01 00:01:31.136000
91156000,517.73773,11.637299,95258.945,1.1318339,1970-01-01 00:01:31.156000
91180000,517.6767,11.637299,95259.61,1.1318418,1970-01-01 00:01:31.180000
91208000,517.61096,11.637299,95260.38,1.131851,1970-01-01 00:01:31.208000
91228000,517.5077,11.637299,95261.555,1.1318649,1970-01-01 00:01:31.228000
91252000,517.6767,11.637299,95259.625,1.1318419,1970-01-01 00:01:31.252000
91280000,517.6767,11.637299,95259.61,1.1318418,1970-01-01 00:01:31.280000
91300000,517.90204,11.637299,95257.086,1.1318117,1970-01-01 00:01:31.300000
91324000,517.63446,11.637299,95260.086,1.1318474,1970-01-01 00:01:31.324000
91348000,517.79407,11.637299,95258.27,1.1318259,1970-01-01 00:01:31.348000
91372000,517.71893,11.637299,95259.164,1.1318364,1970-01-01 00:01:31.372000
91396000,517.72833,11.637299,95259.055,1.1318351,1970-01-01 00:01:31.396000
91424000,517.672,11.637299,95259.71,1.131843,1970-01-01 00:01:31.424000
91444000,517.77527,11.637299,95258.49,1.1318284,1970-01-01 00:01:31.444000
91468000,517.79877,11.637299,95258.26,1.1318257,1970-01-01 00:01:31.468000
91492000,517.6532,11.637299,95259.91,1.1318452,1970-01-01 00:01:31.492000
91516000,517.6626,11.637299,95259.766,1.1318436,1970-01-01 00:01:31.516000
91540000,517.6626,11.637299,95259.805,1.131844,1970-01-01 00:01:31.540000
91564000,517.62036,11.637299,95260.28,1.1318498,1970-01-01 00:01:31.564000
91588000,517.6955,11.637299,95259.39,1.1318392,1970-01-01 00:01:31.588000
91616000,517.78467,11.637299,95258.4,1.1318274,1970-01-01 00:01:31.616000
91640000,517.8833,11.637268,95257.3,1.1318142,1970-01-01 00:01:31.640000
91664000,517.73773,11.637268,95258.945,1.1318339,1970-01-01 00:01:31.664000
91688000,517.6579,11.637268,95259.836,1.1318444,1970-01-01 00:01:31.688000
91708000,517.59686,11.637268,95260.516,1.1318525,1970-01-01 00:01:31.708000
91732000,517.6626,11.637268,95259.77,1.1318437,1970-01-01 00:01:31.732000
91756000,517.75653,11.637268,95258.7,1.1318309,1970-01-01 00:01:31.756000
